; Some pipe(|) separated metadata about all LibriVox readers, whose work was used
; in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; reader_id: the ID of the reader in the LibriVox's database
; gender: 'F' for female, 'M' for male
; subset: the corpus subset to which the reader's audio is assigned
; duration: total number of minutes of speech by the reader, included in the corpus
; name: the name under which the reader is registered in LibriVox
;
;ID  |SEX| SUBSET           |MINUTES| NAME
7264 | M | train-clean-100  | 23.42 | Sean McClain
7265 | F | train-other-500  | 30.21 | Annie
7276 | F | train-clean-360  | 25.00 | ASPotter
7277 | F | train-other-500  | 30.02 | Jenny Bradshaw
7278 | M | train-clean-100  | 25.01 | Jon Smith
7285 | F | train-clean-360  | 25.07 | Christina M. Glavas
7286 | F | train-clean-360  | 23.75 | kindfish
7294 | F | train-clean-360  | 25.01 | Muriel
7297 | F | train-clean-360  | 18.65 | Mudlark
7299 | F | train-other-500  | 21.99 | Barbara Miller
7301 | M | train-other-500  | 5.54  | jonseverity
7302 | F | train-clean-100  | 25.10 | Asta1234
7307 | M | train-other-500  | 27.58 | Anthony Ogus
7312 | M | train-clean-100  | 5.44  | nkneer
7313 | M | train-clean-360  | 25.24 | Mark DeVol
7314 | M | train-clean-360  | 25.17 | Rick Cahill
7315 | F | train-other-500  | 11.77 | Charlotte Duckett
7316 | F | train-clean-360  | 18.80 | Joy S Grape
7318 | F | train-clean-360  | 25.13 | Anise
7320 | F | train-other-500  | 26.51 | Monika Rolley
7326 | M | train-other-500  | 20.91 | Adam
7327 | M | train-other-500  | 25.46 | Tommy Howell
7331 | F | train-other-500  | 30.15 | AnabelleC
7333 | F | train-other-500  | 30.22 | Lydia Paterson
7335 | F | train-clean-360  | 23.72 | Kathryn Louise
7337 | F | train-other-500  | 24.93 | Adina Owen
7338 | M | train-other-500  | 30.11 | Eberle Thomas
7339 | M | train-clean-360  | 25.10 | wildalaska
7342 | F | train-clean-360  | 25.01 | Carol
7346 | M | train-other-500  | 17.89 | James Bendall
7348 | F | train-other-500  | 30.16 | acousticwave
7354 | M | train-other-500  | 30.01 | TrevorD777
7357 | M | train-other-500  | 12.31 | rebcult
7360 | F | train-other-500  | 27.64 | Caroline Hemmerly Kunkle
7367 | M | train-clean-100  | 25.13 | NIneFive83
7376 | F | train-other-500  | 30.12 | Nyssa E. Schmidt
7383 | F | train-clean-360  | 20.20 | Meg Cowan
7384 | F | train-clean-360  | 20.30 | Diana Dolan
7387 | F | train-other-500  | 28.58 | Tara Dow
7389 | M | train-other-500  | 30.17 | Steve C
7391 | M | train-other-500  | 30.15 | Cary Simz
7392 | F | train-other-500  | 30.09 | MicheleW
7395 | F | train-clean-360  | 18.05 | Katherine
7398 | F | train-clean-360  | 25.09 | Marie Daum
7402 | M | train-clean-100  | 25.01 | Canby Ibarra
7408 | M | train-other-500  | 30.14 | David Clarke
7416 | F | train-clean-360  | 22.16 | Jeanni Hall
7423 | M | train-other-500  | 30.09 | Gilles G. Le Blanc
7424 | M | train-other-500  | 30.04 | Christopher Smith
7433 | F | train-other-500  | 30.00 | Gabriela Cowan
7434 | F | train-clean-360  | 23.58 | Emily Feuka
7436 | M | train-other-500  | 24.52 | Gregory Eccles
7437 | M | train-clean-360  | 25.20 | Graham McMillan
7445 | F | train-clean-360  | 25.14 | Emily Anderson
7447 | M | train-clean-100  | 25.24 | dasbury
7448 | M | train-other-500  | 18.19 | Kevin Johnson
7460 | M | train-clean-360  | 25.24 | Larry Beasley
7463 | M | train-other-500  | 30.08 | Pete Milan
7467 | F | train-other-500  | 29.01 | freshface
7475 | M | train-clean-360  | 6.10  | Jared Hess
7478 | M | train-clean-360  | 25.03 | Dan Froese
7480 | F | train-other-500  | 23.93 | Tricia F.
7481 | F | train-clean-360  | 22.09 | Karen Howard
7484 | M | train-clean-360  | 22.63 | Tyran Rexx
7491 | F | train-other-500  | 30.11 | Lilaread
7492 | F | train-other-500  | 30.13 | Scheherazade
7495 | F | train-clean-360  | 25.02 | Arlene Joyce
7498 | F | train-clean-360  | 20.70 | MarianneVictoria
7502 | M | train-other-500  | 17.53 | mikefernlea
7505 | M | train-clean-100  | 25.13 | Ron Lockhart
7507 | F | train-other-500  | 30.22 | UnaVersal
7510 | F | train-other-500  | 28.25 | Kathrine Engan
7511 | F | train-clean-100  | 25.00 | Sherri Vance
7512 | M | train-other-500  | 15.20 | dudeman
7514 | F | train-other-500  | 6.57  | Barbara Baker
7515 | F | train-clean-360  | 25.17 | Cynthia Moyer
7517 | F | train-clean-100  | 24.29 | Raz Mason
7518 | M | train-clean-360  | 25.07 | TJDasch
7520 | M | train-clean-360  | 24.21 | Richard Jackson
7522 | F | train-other-500  | 15.28 | Kelsey P
7525 | F | train-clean-360  | 25.19 | Jeannie Tirado
7538 | M | train-clean-360  | 25.04 | Logan West
7540 | M | train-clean-360  | 25.26 | Christopher Webber
7552 | F | train-other-500  | 22.45 | KateC
7553 | M | train-clean-360  | 25.22 | BDSEmpire
7555 | F | train-clean-360  | 23.23 | Suebee
7556 | M | train-other-500  | 30.14 | Alex Lau
7558 | M | train-clean-360  | 11.00 | J. A. Cook
7559 | M | train-other-500  | 29.99 | gassumpcao
7561 | M | train-other-500  | 9.12  | Shawn Bayern
7565 | M | train-other-500  | 30.07 | Derek
7569 | M | train-clean-360  | 25.17 | Stephen L. Moss
7584 | F | train-other-500  | 29.57 | kandice stehlik
7585 | M | train-other-500  | 30.07 | MaxSitting
7594 | F | train-clean-360  | 25.00 | Kristel Tretter
7597 | F | train-other-500  | 30.21 | Inah Derby
7601 | M | dev-other        | 10.18 | Malone
7603 | M | train-other-500  | 20.56 | Wupperhippo
7607 | F | train-other-500  | 7.10  | C F de Rosset
7608 | M | train-other-500  | 9.33  | rookieblue
7609 | F | train-other-500  | 30.14 | detroitreads
7618 | M | train-other-500  | 28.96 | Stipsky
7635 | F | train-clean-100  | 25.06 | Judy Guinan
7640 | M | train-other-500  | 28.97 | Dan Darbandi
7641 | M | dev-other        | 10.03 | Moromis
7644 | F | train-other-500  | 15.19 | Raphael Platt
7647 | M | train-clean-360  | 21.83 | Daniel T. Miller
7649 | F | train-other-500  | 30.16 | Lanerd
7654 | M | train-other-500  | 12.73 | Word And Mouth
7657 | F | train-clean-360  | 11.93 | shalclark
7665 | M | train-clean-360  | 23.27 | Christian Mitchell
7672 | M | train-other-500  | 30.10 | Cooper Leith
7679 | F | train-other-500  | 30.14 | Libby Gohn
7683 | F | train-other-500  | 17.41 | Carolyne
7687 | F | train-other-500  | 30.05 | Demosthenes
7688 | M | train-clean-360  | 25.19 | Leslie Walden
7691 | M | train-other-500  | 26.40 | engineerdst
7697 | M | dev-other        | 10.07 | JustinJYN
7699 | F | train-other-500  | 30.11 | DylanTG
7700 | M | train-other-500  | 28.24 | Dave Wills
7702 | F | train-other-500  | 16.08 | Linda Jenner
7704 | M | train-clean-360  | 25.16 | Robert Harder
7705 | M | train-clean-360  | 25.01 | Timothy Luke
7708 | F | train-other-500  | 29.71 | Savannah
7713 | M | train-other-500  | 30.11 | Sacha Chander
7717 | F | train-clean-360  | 25.01 | Astrid Fingerhut
7720 | M | train-clean-360  | 25.03 | jeffwiltzius
7729 | M | test-clean       | 8.17  | Tim Bower
7730 | F | train-clean-360  | 25.23 | Fiddlesticks
7732 | M | train-clean-360  | 24.92 | Daniel Vimont
7733 | F | train-clean-360  | 19.49 | Jewel Raquel
7737 | F | train-other-500  | 27.17 | Elisabeth Sollog
7739 | F | train-clean-360  | 25.19 | Melissa Burns-Price
7746 | M | train-other-500  | 28.01 | Tom Causby
7749 | M | train-other-500  | 22.83 | Sammy Bean
7752 | F | train-clean-360  | 25.08 | Samantha Miles
7754 | F | train-clean-360  | 25.12 | Iridescat
7756 | F | train-other-500  | 30.12 | Lynne Thompson
7762 | F | train-other-500  | 17.51 | Fannie
7764 | M | train-other-500  | 16.55 | Mike Nelson
7766 | F | train-clean-360  | 25.12 | Maryanka
7769 | M | train-other-500  | 29.01 | David Biro
7777 | M | train-clean-360  | 16.44 | Jacob Paine
7780 | F | train-clean-100  | 23.50 | tazzle
7783 | F | train-clean-360  | 20.00 | Rebecca Owens
7786 | M | train-other-500  | 28.11 | Kevin W. Davidson
7789 | F | train-clean-360  | 25.04 | Lauren Jane
7794 | F | train-clean-100  | 25.23 | mlcui
7795 | M | train-other-500  | 18.46 | Cubrick
7796 | M | train-other-500  | 30.13 | Raybrite
7800 | F | train-clean-100  | 25.21 | Arie
7802 | F | train-clean-360  | 25.12 | Samantha J Gubitz
7809 | M | train-clean-360  | 25.10 | D. T. McGregor
7816 | F | train-clean-360  | 25.04 | Stefanie Heinrichs
7823 | M | train-other-500  | 27.40 | Bart in 't Veld
7825 | M | train-clean-360  | 11.35 | PDyer
7826 | M | train-other-500  | 27.31 | Dave Shaw
7828 | M | train-clean-360  | 25.00 | Dan Mason
7832 | M | train-clean-360  | 25.01 | DJRickyV
7833 | M | train-clean-360  | 25.15 | Jesse Crisp-Sears
7835 | M | train-other-500  | 13.79 | kageokami
7837 | M | train-clean-360  | 22.24 | Alfian
7839 | F | train-other-500  | 30.22 | Loveday
7843 | F | train-other-500  | 19.14 | Annette McGuinness
7848 | M | train-other-500  | 29.06 | bala
7850 | F | dev-clean        | 8.06  | Jill Engle
7859 | F | train-clean-100  | 21.58 | xinamarieuhl
7867 | M | train-clean-360  | 25.08 | nomorejeffs
7868 | F | train-clean-360  | 25.03 | Chessie Joy
7871 | M | train-other-500  | 30.15 | Rocit
7874 | M | train-clean-360  | 25.16 | dgulino
7879 | F | train-other-500  | 29.10 | deongines
7881 | M | train-clean-360  | 22.90 | Sam Naishtat
7883 | F | train-other-500  | 30.03 | Annapurna
7886 | F | train-other-500  | 7.80  | Mariah Lyons
7892 | F | train-other-500  | 9.14  | Alexis Castro
7898 | F | train-other-500  | 30.09 | Coreena
7902 | M | test-other       | 10.09 | Kyle Van DeGlast
7909 | M | train-clean-360  | 1.92  | MGreenberg
7910 | F | train-clean-360  | 25.24 | southernemma
7912 | M | train-other-500  | 30.19 | Nathan Dickey
7923 | M | train-other-500  | 26.15 | amaskill
7925 | F | train-other-500  | 22.64 | Etel Buss
7926 | M | train-clean-360  | 25.18 | Steven Reynolds
7932 | F | train-clean-360  | 25.25 | Tammy Stalcup
7933 | F | train-clean-360  | 25.09 | Highlandoaks
7938 | M | train-clean-360  | 25.18 | Goss45
7939 | M | train-clean-360  | 25.19 | DPranitis
7942 | M | train-other-500  | 30.02 | Luke Sartor
7945 | F | train-clean-360  | 18.87 | Lois Browne
7946 | F | train-other-500  | 15.89 | Flash
7949 | M | train-clean-360  | 22.19 | Jon Miller
7956 | M | train-clean-360  | 20.78 | Devon Purtz
7957 | M | train-clean-360  | 21.63 | Wiley Combs
7959 | F | train-clean-360  | 25.03 | Lily Took
7962 | F | train-clean-360  | 25.15 | Jolie O'Dell
7967 | F | train-clean-360  | 22.42 | Lois Hill
7975 | M | test-other       | 10.04 | William A Crenshaw
7976 | M | dev-clean        | 8.13  | JenniferRutters
7981 | M | train-clean-360  | 25.06 | timothyFR
7982 | F | train-clean-360  | 25.11 | Lori Arsenault
7988 | M | train-other-500  | 27.62 | JaySands
7991 | M | train-clean-360  | 25.01 | Aaron Weber
7994 | F | train-clean-360  | 25.08 | Marian Cervassi
7995 | F | train-clean-360  | 25.20 | Marie Hoffman
7997 | M | train-other-500  | 30.16 | Tom Merritt
8005 | F | train-other-500  | 29.84 | Julia Wells
8006 | M | train-clean-360  | 25.10 | TyroneS
8008 | M | train-clean-360  | 25.18 | Paul Adamson
8009 | F | train-other-500  | 30.10 | Frances Brown
8011 | M | train-clean-360  | 25.09 | Greg Giordano
8012 | F | train-other-500  | 30.04 | WoollyBee
8014 | F | train-clean-100  | 14.42 | constatine
8015 | F | train-other-500  | 28.07 | Underhill
8023 | M | train-other-500  | 24.86 | JamesMcAndrew
8028 | M | train-clean-360  | 25.10 | Tom Geller
8033 | M | train-other-500  | 30.08 | geoffbl
8040 | F | train-other-500  | 27.02 | NatalieOram
8042 | M | train-other-500  | 30.18 | Jack Watson Warr
8044 | F | train-other-500  | 30.21 | Sarah Hannah
8050 | M | train-clean-360  | 22.02 | Jake Woldstad
8051 | F | train-clean-100  | 25.23 | Maria Kasper
8057 | F | train-clean-360  | 16.93 | Linda Dougherty
8058 | M | train-other-500  | 19.53 | RLC
8063 | M | train-clean-100  | 25.08 | Robert Snoza
8066 | M | train-clean-360  | 25.15 | Tim Cote
8071 | F | train-other-500  | 30.22 | Vanessa Garcia
8072 | F | train-other-500  | 8.03  | Kimberly Krause
8075 | F | train-clean-360  | 25.21 | Melora
8080 | F | train-clean-360  | 25.23 | e.a.zokaites
8087 | M | train-other-500  | 30.16 | Arnie Horton
8088 | M | train-clean-100  | 25.06 | Jason Bolestridge
8095 | M | train-clean-100  | 25.03 | Theodulf
8097 | F | train-clean-360  | 25.04 | lewildesen
8098 | M | train-clean-100  | 25.18 | Arnold
8108 | M | train-clean-100  | 25.03 | drakaunus
8112 | F | train-other-500  | 22.66 | Christine Lamberton
8113 | F | train-clean-360  | 25.06 | PennyAnn
8118 | F | train-clean-360  | 25.00 | Katie McClain
8119 | M | train-clean-360  | 25.16 | Malcolm Cameron
8123 | F | train-clean-100  | 25.15 | Sheila Wood
8131 | M | test-other       | 10.04 | Christian Alexander
8138 | M | train-clean-360  | 25.20 | Lee Smalley
8142 | M | train-clean-360  | 25.06 | Timothy Lucas
8143 | M | train-other-500  | 30.01 | Nick Whitley
8148 | F | train-other-500  | 28.08 | Xiph
8152 | M | train-clean-360  | 25.20 | Bigcowfeet
8156 | F | train-other-500  | 30.03 | Brooke Cunningham
8163 | F | train-clean-360  | 25.02 | Greengecko
8164 | M | train-other-500  | 23.10 | Rob Board
8168 | F | train-other-500  | 18.41 | Kiera Davidson
8169 | M | train-other-500  | 25.51 | tovarisch
8172 | M | train-other-500  | 16.88 | Alan Weyman
8173 | F | dev-other        | 5.23  | emmablob
8176 | M | train-clean-360  | 18.78 | Jon Kerfoot
8180 | F | train-other-500  | 27.70 | Elanor Sakamoto
8183 | F | train-clean-360  | 25.18 | Cheri Jordan
8188 | M | test-other       | 10.12 | Matthew Calvin
8190 | F | train-clean-360  | 21.67 | Lisa Phelps Gonzalez
8193 | F | train-clean-360  | 25.23 | helengraves
8194 | F | train-clean-360  | 25.04 | MsMO
8195 | M | train-clean-360  | 25.04 | Mr Krause
8197 | F | train-other-500  | 27.75 | Victoria P
8199 | F | train-other-500  | 26.29 | maryagneskatherine
8200 | M | train-other-500  | 30.02 | Dan S
8208 | M | train-other-500  | 30.08 | zaanta
8215 | M | train-other-500  | 30.23 | readread
8222 | M | train-clean-360  | 25.09 | Greg Golding
8224 | M | test-clean       | 8.24  | Leanne Kinkopf
8225 | M | train-clean-360  | 25.09 | Matt Lusher
8226 | M | train-clean-100  | 25.18 | Adam Picot
8228 | F | train-clean-360  | 7.38  | hgal2010
8230 | M | test-clean       | 8.25  | David Jenkins
8238 | F | train-clean-100  | 25.08 | Madam Fickle
8240 | F | train-other-500  | 30.17 | Gertrude Durette
8242 | F | train-other-500  | 30.13 | Anita Slusser
8245 | M | train-other-500  | 24.91 | gscheids
8246 | M | train-other-500  | 18.83 | beeveeo
8250 | M | train-other-500  | 29.44 | Stephen Gibbons
8254 | F | dev-other        | 10.05 | Jeana Wei
8259 | F | train-other-500  | 21.68 | Lawrence
8262 | M | train-other-500  | 28.44 | Jack Powell
8266 | M | train-clean-360  | 25.02 | Jeff K.
8272 | F | train-other-500  | 25.07 | Haili
8273 | M | train-other-500  | 30.21 | Lucas Boulding
8280 | F | test-other       | 8.15  | AlaynaMay
8288 | M | dev-other        | 6.66  | Wayne Donovan
8291 | M | train-other-500  | 30.19 | Elliot Gage
8295 | F | train-other-500  | 30.14 | Susan Morin
8296 | F | train-other-500  | 20.34 | Bria Snow
8297 | M | dev-clean        | 8.04  | David Mecionis
8300 | F | train-clean-360  | 24.44 | Judith Parker
8302 | F | train-other-500  | 25.50 | Charlotte Day
8307 | M | train-other-500  | 29.32 | Nick Bulka
8312 | F | train-clean-100  | 25.14 | Jaimie Noy
8316 | M | train-other-500  | 17.30 | Rocket Rodger
8321 | F | train-other-500  | 30.15 | SamR
8322 | M | train-other-500  | 29.61 | yeknod
8324 | F | train-clean-100  | 25.16 | Kathy Wright
8328 | M | train-other-500  | 28.24 | William Gavula
8329 | F | train-clean-360  | 21.14 | Betty Perry
8334 | M | train-other-500  | 26.14 | Doug Reed
8337 | F | train-other-500  | 30.09 | Claudia Salto
8346 | M | train-other-500  | 28.71 | Al Rocca
8347 | M | train-clean-360  | 21.88 | Terry Torres
8356 | M | train-other-500  | 30.16 | Paul Mazumdar
8367 | M | train-other-500  | 24.19 | ophiuroidea
8382 | F | train-other-500  | 26.80 | Claire Schreuder
8388 | F | train-clean-360  | 22.87 | Jacki Horn
8389 | M | train-other-500  | 25.06 | Steven Bateman
8392 | F | train-other-500  | 23.95 | Katharina Huang
8394 | M | train-other-500  | 18.93 | Matthew Walker
8396 | M | train-clean-360  | 25.16 | gloriousjob
8401 | M | train-clean-360  | 24.29 | Alexander Hatton
8404 | F | train-clean-360  | 23.61 | Lynne Ray
8410 | F | train-clean-360  | 25.05 | Shauna Kennett
8413 | M | train-other-500  | 10.28 | PaulMichael1084
8414 | F | train-other-500  | 12.07 | jtueller
8415 | F | train-other-500  | 23.44 | Rusty Dancer
8419 | M | train-clean-100  | 25.22 | Jon Kissack
8421 | F | train-clean-360  | 20.02 | Jackie Drown
8422 | M | train-other-500  | 30.24 | pjhoury
8424 | F | train-other-500  | 23.87 | Schums
8425 | M | train-clean-100  | 25.16 | Larry Wilson
8430 | F | train-other-500  | 30.02 | shihping
8432 | F | train-other-500  | 10.80 | Emma Joyce
8441 | F | train-other-500  | 23.64 | ryoko
8443 | F | train-other-500  | 22.83 | Marsha Payne
8444 | M | train-other-500  | 29.41 | Anthony Webster
8445 | M | train-other-500  | 30.21 | Brett G. Hirsch
8447 | F | train-other-500  | 17.37 | Anastasiia Solokha
8455 | M | test-clean       | 8.03  | thecheops
8459 | M | train-clean-360  | 25.09 | sdaeley17
8461 | F | test-other       | 10.13 | Allie Cingi
8463 | F | test-clean       | 8.05  | Michele Fry
8464 | M | train-clean-360  | 18.03 | HappyMiamiDad
8465 | F | train-clean-100  | 24.88 | TinaNygard2
8466 | M | train-other-500  | 19.38 | Chris Cartwright
8468 | F | train-clean-100  | 25.23 | Jennifer Dorr
8470 | F | train-other-500  | 26.24 | Rebecca Braunert-Plunkett
8474 | M | train-clean-360  | 25.07 | Scott Snowman
8476 | F | train-other-500  | 20.74 | Julie Mansius
8479 | M | train-clean-360  | 14.02 | R.W. Rushing
8490 | M | train-clean-360  | 16.96 | Matt Parker
8494 | M | train-clean-360  | 24.20 | Bill Yallalee
8498 | M | train-clean-360  | 25.10 | Ian Quinlan
8499 | M | train-other-500  | 30.02 | ReadAllDay
8500 | M | train-other-500  | 30.12 | Ravi Shankar
8506 | F | train-clean-360  | 25.03 | Denise Nordell
8527 | M | train-clean-360  | 25.15 | Gary Bohannon
8531 | M | train-other-500  | 19.27 | imenadel
8534 | M | train-clean-360  | 23.94 | Chris Clark
8536 | M | train-other-500  | 29.74 | Jonathan Brubaker
8543 | F | train-other-500  | 25.05 | luckyemma
8544 | F | train-other-500  | 19.21 | Pooja DSr
8545 | F | train-clean-360  | 25.14 | Joanne Rochon
8555 | F | test-clean       | 8.03  | Michelle Goode
8565 | M | train-other-500  | 28.92 | Patrick Eaton
8573 | F | train-clean-360  | 25.05 | Paige G
8575 | M | train-clean-360  | 25.04 | Jeremy Robertson
8576 | M | train-other-500  | 18.24 | Phil Schempf
8580 | M | train-clean-100  | 19.82 | Gary Dana
8587 | M | train-other-500  | 25.08 | Drew Johnson
8590 | M | train-other-500  | 27.96 | bobrose
8591 | F | train-clean-360  | 22.02 | Jude Somers
8592 | M | train-clean-360  | 18.66 | Dylan Posa
8605 | F | train-clean-360  | 25.06 | Kate Sterner
8609 | M | train-clean-100  | 25.10 | noblesavage
8619 | M | train-clean-360  | 25.03 | Tad E.
8625 | F | train-other-500  | 30.16 | Ellen Preckel
8629 | M | train-clean-100  | 25.13 | Shivansh Dhar
8630 | M | train-clean-100  | 23.50 | Eduardo
8631 | M | train-other-500  | 30.06 | Edward Kirkby
8632 | M | train-other-500  | 21.05 | Geremia
8635 | M | train-clean-360  | 25.07 | ACBowgus
8643 | M | train-clean-360  | 25.08 | jabc1950
8644 | F | train-other-500  | 24.78 | Eenae
8664 | F | train-other-500  | 30.20 | Pam Castille
8666 | M | train-other-500  | 25.61 | josembi
8671 | M | train-other-500  | 16.80 | Simon Smoke
8675 | M | train-other-500  | 30.11 | Larry Greene
8677 | F | train-clean-360  | 25.17 | KHand
8678 | F | train-other-500  | 19.40 | Amy
8684 | F | train-clean-360  | 21.46 | Alison Stewart
8687 | M | train-clean-360  | 21.21 | EccentricOwl
8699 | F | train-clean-360  | 22.64 | Jessica Atha
8705 | M | train-clean-360  | 25.00 | dsilber01
8710 | M | train-other-500  | 28.74 | Ralph Crown
8713 | M | train-clean-360  | 25.23 | Expatriate
8718 | F | train-clean-360  | 25.07 | Deena Rhoads
8722 | F | train-clean-360  | 24.13 | Emily Maynard
8725 | M | train-clean-360  | 25.02 | Gary Ericson
8742 | M | train-clean-360  | 25.03 | Adam Taylor
8747 | M | train-clean-100  | 23.49 | DeanOBuchanan
8753 | M | train-other-500  | 28.87 | Walt Allan
8758 | M | train-clean-360  | 25.05 | Krzysztof Rowinski
8765 | M | train-other-500  | 28.03 | jciesielski
8770 | M | train-clean-100  | 25.13 | Paul Simonin
8771 | F | train-clean-360  | 15.40 | Anna Millard
8772 | M | train-clean-360  | 25.03 | Martin Reyto
8776 | F | train-clean-360  | 21.90 | Taliesin
8778 | F | train-other-500  | 30.25 | Francoise
8786 | M | train-clean-360  | 25.12 | Bruce Kachuk
8791 | M | train-clean-360  | 23.93 | ScottReyonoldsVoice
8797 | M | train-clean-100  | 22.76 | Sean Grabosky
8799 | M | train-other-500  | 29.05 | Peter Tucker
8803 | M | train-other-500  | 23.76 | Ben Lindsey-Clark
8808 | M | train-other-500  | 22.91 | davidpr
8820 | M | train-clean-360  | 25.19 | Ignare
8824 | M | train-clean-360  | 25.21 | Mark Johnston
8825 | F | train-clean-360  | 23.93 | Erin Schellhase
8838 | M | train-clean-100  | 25.06 | Kevin Owens
8842 | F | dev-clean        | 8.10  | Mary J
8846 | F | train-other-500  | 30.14 | MariaS
8848 | M | train-clean-360  | 25.12 | Craig Kenneth Bryant
8855 | M | train-clean-360  | 25.01 | Eric Metzler
8867 | F | train-other-500  | 7.58  | sorbet87
8875 | M | train-clean-360  | 17.77 | David D'Huet
8879 | M | train-clean-360  | 25.07 | Son of the Exiles
8887 | M | train-clean-360  | 21.11 | Andrew Hernandez
8897 | F | train-other-500  | 30.15 | beyondutopia
8975 | F | train-clean-100  | 25.11 | Daisy Flaim
9000 | M | train-other-500  | 27.26 | Ramon Escamilla
9022 | F | train-clean-360  | 25.17 | Claire M
9023 | F | train-clean-360  | 25.19 | P. J. Morgan
9026 | F | train-clean-360  | 21.75 | Tammy Porter
