; Some pipe(|) separated metadata about the audio chapters included in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; chapter_id: the ID of the chapter in the LibriVox's database
; reader_id: the ID of the reader in the LibriVox's database
; duration: how many minutes of this chapter are used in the corpus
; subset: the corpus subset to which this chapter is assigned
; project_id: the LibriVox project ID
; book_id: the Project Gutenberg's ID for the book on which the LibriVox project is based
; chapter_title: the title of the chapter on LibriVox
; project_title: the title of the LibriVox project
;
;ID    |READER|MINUTES| SUBSET           | PROJ.|BOOK ID| CH. TITLE | PROJECT TITLE
4955   | 3807 | 9.40  | train-clean-100  | 2528 | 3424  | Book 03  Port Arthur. 1838. Chapter 25  The Flight | For the Term of His Natural Life
5032   | 3080 | 4.73  | test-other       | 2539 | 12544 | 05 - Letters 21-25 | Love Letters of Dorothy Osborne
5040   | 3080 | 5.40  | test-other       | 2539 | 12544 | 13 - Letters 61-65 | Love Letters of Dorothy Osborne
5042   | 123  | 3.89  | train-other-500  | 2539 | 12544 | 15 - Letters 72-80 | Love Letters of Dorothy Osborne
5059   | 2930 | 2.24  | train-other-500  | 2544 | 1972  | Prologue p.1-3(s.1-3) | History of the Britons
5083   | 5333 | 12.12 | train-clean-360  | 2545 | 7025  | 10 - Vol.1 Chp 4 | Rob Roy
5084   | 5246 | 10.94 | train-clean-360  | 2545 | 7025  | 11 - Vol.1 Chp 5 | Rob Roy
5094   | 5136 | 11.93 | train-other-500  | 2545 | 7025  | 21 - Vol.1 Chp 15 | Rob Roy
5097   | 5333 | 6.98  | train-clean-360  | 2545 | 7025  | 24 - Vol.2 Chp 1 | Rob Roy
5140   | 2136 | 9.15  | train-clean-100  | 2558 | 14851 | A New Face | Uncle Silas
5143   | 2136 | 7.93  | train-clean-100  | 2558 | 14851 | A Walk In The Wood | Uncle Silas
5147   | 2136 | 8.11  | train-clean-100  | 2558 | 14851 | Lady Knollys Removes A Coverlet | Uncle Silas
5330   | 1066 | 8.58  | train-clean-360  | 2575 | 3322  | 04 - Ch. 04: The Moonlight Interview | East Lynne
5331   | 3983 | 12.61 | train-clean-100  | 2575 | 3322  | 05 - Ch. 05: Mr. Carlyle's Office | East Lynne
5332   | 4192 | 18.59 | train-other-500  | 2575 | 3322  | 06 - Ch. 06: Richard Hare, the Younger | East Lynne
5341   | 2592 | 10.29 | train-clean-360  | 2575 | 3322  | 15 - Ch. 15: Coming Home | East Lynne
5354   | 2836 | 12.53 | train-clean-100  | 2575 | 3322  | 28 - Ch. 25: Charming Results, pt 1 | East Lynne
5355   | 2836 | 12.60 | train-clean-100  | 2575 | 3322  | 29 - Ch. 25: Charming Results, pt 2 | East Lynne
5360   | 20   | 17.26 | train-other-500  | 2575 | 3322  | 34 - Ch. 29: A Night Invasion of East Lynne, pt 1 | East Lynne
5371   | 3983 | 12.41 | train-clean-100  | 2575 | 3322  | 45 - Ch. 35: A Mishap to the Blue Spectacles, pt 2 | East Lynne
5406   | 3098 | 9.11  | train-other-500  | 2592 | 4675  | Outward Bound | Sea-Witch
5407   | 3098 | 11.41 | train-other-500  | 2592 | 4675  | Captain Will Ratlin | Sea-Witch
5408   | 3098 | 8.33  | train-other-500  | 2592 | 4675  | The Gale | Sea-Witch
5416   | 3448 | 12.86 | train-clean-360  | 2592 | 4675  | The Hues of Love | Sea-Witch
5417   | 3448 | 12.38 | train-clean-360  | 2592 | 4675  | The Conflict | Sea-Witch
5436   | 3088 | 7.92  | train-other-500  | 2619 | 19526 | 01 - Chapter 1 | Stand by for Mars
5438   | 3088 | 1.40  | train-other-500  | 2619 | 19526 | 03 - Chapter 3 | Stand by for Mars
5441   | 3088 | 4.89  | train-other-500  | 2619 | 19526 | 06 - Chapter 6 | Stand by for Mars
5694   | 3570 | 3.73  | test-clean       | 2635 | 833   | 07 - Chapter IV - Conspicuous Consumption, Part One | Theory of the Leisure Class
5695   | 3570 | 2.39  | test-clean       | 2635 | 833   | 08 - Chapter IV - Conspicuous Consumption, Part Two | Theory of the Leisure Class
5696   | 3570 | 1.93  | test-clean       | 2635 | 833   | 09 - Chapter IV - Conspicuous Consumption, Part Three | Theory of the Leisure Class
5697   | 3006 | 16.57 | train-other-500  | 2635 | 833   | 10 - Chapter V - The Pecuniary Standard of Living | Theory of the Leisure Class
5698   | 3006 | 13.57 | train-other-500  | 2635 | 833   | 11 - Chapter VI - Pecuniary Canons of Taste, Part One | Theory of the Leisure Class
5703   | 3537 | 12.98 | train-clean-360  | 2635 | 833   | 16 - Chapter VII - Dress as an Expression of the Pecuniary Culture, Part One | Theory of the Leisure Class
5704   | 3537 | 12.12 | train-clean-360  | 2635 | 833   | 17 - Chapter VII - Dress as an Expression of the Pecuniary Culture, Part Two | Theory of the Leisure Class
5706   | 4034 | 9.56  | train-other-500  | 2635 | 833   | 19 - Chapter VIII - Industrial Exemption and Conservatism, Part Two | Theory of the Leisure Class
5710   | 4152 | 14.33 | train-clean-360  | 2635 | 833   | 23 - Chapter X - Modern Survivals of Prowess, Part One | Theory of the Leisure Class
5757   | 3215 | 9.31  | train-clean-360  | 2641 | 6086  | VII - Bothwell Castle. | Scottish Chiefs
5758   | 3215 | 8.32  | train-clean-360  | 2641 | 6086  | VIII - Bothwell Chapel. | Scottish Chiefs
5764   | 3215 | 7.39  | train-clean-360  | 2641 | 6086  | XIV - The Pentland Hills. | Scottish Chiefs
5776   | 1649 | 7.06  | train-clean-360  | 2641 | 6086  | XXVI - Renfrewshire. | Scottish Chiefs
5791   | 3972 | 7.07  | train-clean-360  | 2641 | 6086  | XLI - The State Prison. | Scottish Chiefs
5802   | 4420 | 23.18 | train-other-500  | 2641 | 6086  | LII - Banks of the Forth. | Scottish Chiefs
5909   | 3118 | 1.90  | train-clean-360  | 2656 | 4705  | 00 - Contents | Treatise Of Human Nature, Volume 1
5911   | 3118 | 11.40 | train-clean-360  | 2656 | 4705  | 02 - Introduction | Treatise Of Human Nature, Volume 1
5912   | 3118 | 11.76 | train-clean-360  | 2656 | 4705  | 03 - Vol I Book I Part I Section I - Of The Origin Of Our Ideas | Treatise Of Human Nature, Volume 1
6171   | 4519 | 10.52 | train-clean-360  | 2676 | 5676  | Chapter 03 | Lost Princess
6174   | 5154 | 13.29 | train-clean-360  | 2676 | 5676  | Chapter 06 | Lost Princess
6175   | 3380 | 10.27 | train-clean-360  | 2676 | 5676  | Chapter 07 | Lost Princess
6176   | 4598 | 10.47 | train-clean-360  | 2676 | 5676  | Chapter 08 | Lost Princess
6180   | 4991 | 11.26 | train-other-500  | 2676 | 5676  | Chapter 12 | Lost Princess
6181   | 4991 | 17.31 | train-other-500  | 2676 | 5676  | Chapter 13 | Lost Princess
6194   | 3245 | 11.10 | train-other-500  | 2682 | 27174 | 11 - Cheero! | Captain Jim
6379   | 1578 | 9.94  | train-clean-100  | 2695 | 21048 | 04 - The Third Man from the End | Just Patty
6391   | 2825 | 12.97 | train-other-500  | 2699 | 2021  | Part 0: Author's Note | Nostromo
6397   | 4257 | 22.42 | train-clean-360  | 2699 | 2021  | Part 1: Chapter 06 pt 1 | Nostromo
6398   | 4733 | 19.08 | train-clean-360  | 2699 | 2021  | Part 1: Chapter 06 pt 2 | Nostromo
6400   | 3796 | 9.99  | train-other-500  | 2699 | 2021  | Part 1: Chapter 06 pt 4 | Nostromo
6409   | 4771 | 13.29 | train-other-500  | 2699 | 2021  | Part 2: Chapter 05 pt 1 | Nostromo
6488   | 92   | 14.03 | train-other-500  | 2702 | 6801  | The Ragged Retinue | Beverly Of Graustark
6498   | 4356 | 9.17  | train-clean-360  | 2702 | 6801  | A Visit and Its Consequences | Beverly Of Graustark
6500   | 614  | 10.09 | train-other-500  | 2702 | 6801  | On the Way to St. Valentine's | Beverly Of Graustark
6506   | 4356 | 15.90 | train-clean-360  | 2702 | 6801  | A Proposal | Beverly Of Graustark
6517   | 3660 | 3.94  | dev-other        | 2713 | 11579 | 01 - Chapter I, Through Stormy Seas, Part One | Journals of Robert Falcon Scott Vol 1
6522   | 3417 | 17.97 | train-other-500  | 2713 | 11579 | 06 - Chapter III, Land, Part One | Journals of Robert Falcon Scott Vol 1
6523   | 4428 | 20.43 | train-other-500  | 2713 | 11579 | 07 - Chapter III, Land, Part Two | Journals of Robert Falcon Scott Vol 1
6524   | 2299 | 8.88  | train-clean-360  | 2713 | 11579 | 08 - Chapter IV, Settling In, Part One | Journals of Robert Falcon Scott Vol 1
6525   | 2299 | 16.35 | train-clean-360  | 2713 | 11579 | 09 - Chapter IV, Settling In, Part Two | Journals of Robert Falcon Scott Vol 1
6534   | 2990 | 12.99 | train-other-500  | 2713 | 11579 | 18 - Chapter IX, The Work and the Workers, Part One | Journals of Robert Falcon Scott Vol 1
6535   | 2990 | 17.08 | train-other-500  | 2713 | 11579 | 19 - Chapter IX, The Work and the Workers, Part Two | Journals of Robert Falcon Scott Vol 1
6540   | 4017 | 17.98 | train-other-500  | 2713 | 11579 | 24 - Chapter XII, Awaiting the Crozier Party, Part One | Journals of Robert Falcon Scott Vol 1
6541   | 4133 | 24.12 | train-clean-360  | 2713 | 11579 | 25 - Chapter XII, Awaiting the Crozier Party, Part Two | Journals of Robert Falcon Scott Vol 1
6552   | 3894 | 11.26 | train-other-500  | 2713 | 11579 | 36 - Chapter XVII, On the Beardmore Glacier, Part One | Journals of Robert Falcon Scott Vol 1
6553   | 3894 | 6.88  | train-other-500  | 2713 | 11579 | 37 - Chapter XVII, On the Beardmore Glacier, Part Two | Journals of Robert Falcon Scott Vol 1
6556   | 3927 | 11.15 | train-clean-360  | 2713 | 11579 | 40 - Chapter IX, The Return from the Pole, Part One | Journals of Robert Falcon Scott Vol 1
6557   | 3927 | 14.01 | train-clean-360  | 2713 | 11579 | 41 - Chapter IX, The Return from the Pole, Part Two | Journals of Robert Falcon Scott Vol 1
6850   | 3606 | 20.50 | train-other-500  | 2733 | 2981  | Episode 6, Chapter 4 | Memoirs of Jacques Casanova Vol. 2
6852   | 3729 | 8.03  | test-clean       | 2733 | 2981  | Episode 6, Chapter 6 part 1 | Memoirs of Jacques Casanova Vol. 2
6855   | 3895 | 13.98 | train-other-500  | 2733 | 2981  | Episode 6, Chapter 7 part 2 | Memoirs of Jacques Casanova Vol. 2
6870   | 3641 | 18.42 | train-other-500  | 2733 | 2981  | Episode 8, Chapter 19 part 2 | Memoirs of Jacques Casanova Vol. 2
6872   | 3969 | 17.97 | train-other-500  | 2733 | 2981  | Episode 9, Chapter 21 | Memoirs of Jacques Casanova Vol. 2
6879   | 6221 | 22.84 | train-other-500  | 2733 | 2981  | Episode 10, Chapter 27 part 1 | Memoirs of Jacques Casanova Vol. 2
6979   | 2148 | 7.67  | train-other-500  | 2742 | 2055  | Loss of a Man | Two Years Before the Mast
6981   | 2148 | 7.65  | train-other-500  | 2742 | 2055  | Daily Life | Two Years Before the Mast
6983   | 2148 | 6.57  | train-other-500  | 2742 | 2055  | A South Easter | Two Years Before the Mast
6984   | 2148 | 8.28  | train-other-500  | 2742 | 2055  | Passage Up the Coast | Two Years Before the Mast
7133   | 3179 | 8.29  | train-other-500  | 2759 | 45    | Marilla Cuthbert Is Surprised | Anne of Green Gables (version 5)
7135   | 3179 | 6.48  | train-other-500  | 2759 | 45    | Anne's History | Anne of Green Gables (version 5)
7140   | 3909 | 12.88 | train-other-500  | 2759 | 45    | Anne's Apology | Anne of Green Gables (version 5)
7142   | 3179 | 6.15  | train-other-500  | 2759 | 45    | A Solemn Vow and Promise | Anne of Green Gables (version 5)
7146   | 4214 | 17.45 | train-clean-100  | 2759 | 45    | Diana Is Invited to Tea with Tragic Results | Anne of Green Gables (version 5)
7153   | 3179 | 5.87  | train-other-500  | 2759 | 45    | Anne Comes to Grief in an Affair of Honor | Anne of Green Gables (version 5)
7156   | 3288 | 15.71 | train-other-500  | 2759 | 45    | The Story Club Is Formed | Anne of Green Gables (version 5)
7157   | 3288 | 14.39 | train-other-500  | 2759 | 45    | Vanity and Vexation of Spirit | Anne of Green Gables (version 5)
7167   | 3885 | 5.94  | train-other-500  | 2759 | 45    | The Reaper Whose Name Is Death | Anne of Green Gables (version 5)
7235   | 2149 | 0.65  | train-clean-360  | 2772 | 26361 | 42 - Colossians | Bible (ABU) NT 01-27: The New Testament
7239   | 2149 | 2.49  | train-clean-360  | 2772 | 26361 | 46 - 2 Timothy | Bible (ABU) NT 01-27: The New Testament
7258   | 4005 | 10.96 | train-other-500  | 2792 | 1202  | 01 - Karain: A Memory, chapter 1 | Tales of Unrest
7262   | 4005 | 12.23 | train-other-500  | 2792 | 1202  | 05 - Karain: A Memory, chapter 5 | Tales of Unrest
7269   | 2919 | 13.89 | train-other-500  | 2792 | 1202  | 12 - The Return, part 1 | Tales of Unrest
7270   | 2919 | 16.29 | train-other-500  | 2792 | 1202  | 13 - The Return, part 2 | Tales of Unrest
7276   | 3567 | 14.56 | train-other-500  | 2792 | 1202  | 19 - The Lagoon, part 1 | Tales of Unrest
7277   | 3567 | 15.56 | train-other-500  | 2792 | 1202  | 20 - The Lagoon, part 2 | Tales of Unrest
7360   | 2405 | 10.66 | train-other-500  | 2804 | 11628 | Chapter 26 | Gossip in a Library
7371   | 2201 | 9.18  | train-clean-360  | 2810 | 3300  | Ch. 4, Of Drawbacks | Wealth of Nations, Book 4
7574   | 3171 | 11.16 | train-clean-360  | 2828 | 621   | Postscript | Varieties of Religious Experience
7587   | 2988 | 19.94 | train-other-500  | 2832 | 2148  | Facts in the Case of M. Valdemar, The | Works of Edgar Allan Poe, Raven Edition, Volume 2
7591   | 3521 | 8.58  | train-clean-360  | 2832 | 2148  | Masque of the Red Death, The | Works of Edgar Allan Poe, Raven Edition, Volume 2
7597   | 3394 | 15.04 | train-other-500  | 2832 | 2148  | Premature Burial, The | Works of Edgar Allan Poe, Raven Edition, Volume 2
7599   | 3346 | 7.65  | train-other-500  | 2832 | 2148  | Landor's Cottage | Works of Edgar Allan Poe, Raven Edition, Volume 2
7601   | 2911 | 11.63 | train-clean-100  | 2832 | 2148  | Tell-Tale Heart, The | Works of Edgar Allan Poe, Raven Edition, Volume 2
7619   | 4078 | 10.56 | train-other-500  | 2834 | 1188  | Chapter 7 | Lair of the White Worm (Version 2)
7622   | 4290 | 10.82 | train-clean-360  | 2834 | 1188  | Chapter 10 | Lair of the White Worm (Version 2)
7631   | 4235 | 8.03  | train-other-500  | 2834 | 1188  | Chapter 19 | Lair of the White Worm (Version 2)
7632   | 4235 | 10.31 | train-other-500  | 2834 | 1188  | Chapter 20 | Lair of the White Worm (Version 2)
7633   | 4235 | 10.10 | train-other-500  | 2834 | 1188  | Chapter 21 | Lair of the White Worm (Version 2)
7635   | 4345 | 12.16 | train-other-500  | 2834 | 1188  | Chapter 23 | Lair of the White Worm (Version 2)
7636   | 4345 | 11.16 | train-other-500  | 2834 | 1188  | Chapter 24 | Lair of the White Worm (Version 2)
7664   | 2407 | 9.30  | train-other-500  | 2840 | 4761  | 06 - Chapter VI | Cossacks
7666   | 2407 | 10.86 | train-other-500  | 2840 | 4761  | 08 - Chapter VIII | Cossacks
7667   | 2407 | 8.78  | train-other-500  | 2840 | 4761  | 09 - Chapter IX | Cossacks
7678   | 5322 | 8.93  | train-clean-100  | 2840 | 4761  | 20 - Chapter XX | Cossacks
7679   | 5322 | 8.67  | train-clean-100  | 2840 | 4761  | 21 - Chapter XXI | Cossacks
7680   | 5322 | 7.42  | train-clean-100  | 2840 | 4761  | 22 - Chapter XXII | Cossacks
7741   | 3513 | 9.68  | train-clean-360  | 2848 | 5632  | The Secret | Five Little Peppers Midway
7763   | 7148 | 8.05  | train-clean-100  | 2850 | 10378 | Chapter 5, A Crisis in My Mental History, Part 1 | Autobiography
7768   | 7208 | 16.67 | train-other-500  | 2850 | 10378 | Chapter 7, General View of the Remainder of My Life, Part 1 | Autobiography
7772   | 7208 | 13.43 | train-other-500  | 2850 | 10378 | Chapter 7, General View of the Remainder of My Life, Part 5 | Autobiography
7788   | 4894 | 20.97 | train-other-500  | 2852 | 9072  | 1769 part 2 | Life of Samuel Johnson Vol. II
7793   | 5186 | 25.00 | train-clean-360  | 2852 | 9072  | 1772 part 3 | Life of Samuel Johnson Vol. II
7884   | 3551 | 8.90  | train-clean-360  | 2863 | 5090  | Chapter 2 - Citizen-Deputy | I Will Repay
7887   | 3551 | 7.55  | train-clean-360  | 2863 | 5090  | Chapter 6 -The Scarlet Pimpernel | I Will Repay
7894   | 3551 | 8.65  | train-clean-360  | 2863 | 5090  | Chapter 17 - Attonement and Chapter 18 - The Luxembourg Prison | I Will Repay
7943   | 3083 | 8.92  | train-clean-360  | 2869 | 4735  | 01 - Inscriptions and Chapter 1 | Shepherd of the Hills
7944   | 3083 | 16.14 | train-clean-360  | 2869 | 4735  | 02 - Chapters 2 and 3 | Shepherd of the Hills
8112   | 3242 | 8.80  | train-clean-100  | 2907 | 21510 | Chapter 07 | Legacy
8140   | 925  | 8.36  | train-clean-360  | 2920 | 16739 | 04 The Greatest Thing In the World:  The Analysis Part II | Greatest Thing in the World and Other Addresses
8141   | 925  | 8.68  | train-clean-360  | 2920 | 16739 | 05 The Greatest Thing In the World:  The Analysis Part III | Greatest Thing in the World and Other Addresses
8157   | 925  | 8.18  | train-clean-360  | 2920 | 16739 | 21 Pax Vobiscum:  What Yokes Are For | Greatest Thing in the World and Other Addresses
8226   | 3536 | 3.59  | dev-clean        | 2935 | 5140  | Mr Bozzle at Home | He Knew He Was Right
8341   | 3557 | 7.22  | train-other-500  | 2956 | 1565  | Book 2, Chapter VIII | Last Days of Pompeii
8342   | 3557 | 16.45 | train-other-500  | 2956 | 1565  | Book 2, Chapter IX | Last Days of Pompeii
8363   | 3547 | 7.52  | train-other-500  | 2956 | 1565  | Book 4, Chapter X | Last Days of Pompeii
8365   | 3547 | 7.03  | train-other-500  | 2956 | 1565  | Book 4, Chapter XII | Last Days of Pompeii
8371   | 4480 | 13.99 | train-other-500  | 2956 | 1565  | Book 5, Chapter I | Last Days of Pompeii
8377   | 2297 | 10.47 | train-other-500  | 2956 | 1565  | Book 5, Chapter VII | Last Days of Pompeii
8522   | 1421 | 9.26  | train-other-500  | 2977 | 105   | 02 - Chapter 02 | Persuasion (version 5)
8534   | 1421 | 9.25  | train-other-500  | 2977 | 105   | 14 - Chapter 14 | Persuasion (version 5)
8539   | 1421 | 10.17 | train-other-500  | 2977 | 105   | 19 - Chapter 19 | Persuasion (version 5)
8587   | 3665 | 18.42 | train-other-500  | 2992 | 14168 | 05 - Rooum | Widdershins (Version 2)
8589   | 3665 | 6.54  | train-other-500  | 2992 | 14168 | 07 - Io | Widdershins (Version 2)
8590   | 5321 | 18.95 | train-other-500  | 2992 | 14168 | 08 - The Accident | Widdershins (Version 2)
8591   | 7749 | 22.83 | train-other-500  | 2992 | 14168 | 09 - The Cigarette Case | Widdershins (Version 2)
8592   | 7739 | 17.25 | train-clean-360  | 2992 | 14168 | 10 - The Rocker | Widdershins (Version 2)
8662   | 2895 | 6.91  | train-other-500  | 3011 | 2435  | 01 - Lovely Ilonka | Crimson Fairy Book
8663   | 2895 | 17.24 | train-other-500  | 3011 | 2435  | 02 - Lucky Luck | Crimson Fairy Book
8674   | 5810 | 11.50 | train-clean-360  | 3011 | 2435  | 13 - The Strong Prince | Crimson Fairy Book
8675   | 5876 | 13.91 | train-clean-360  | 3011 | 2435  | 14 - The Treasure Seeker | Crimson Fairy Book
8681   | 5952 | 13.15 | train-other-500  | 3011 | 2435  | 20 - The Three Robes | Crimson Fairy Book
8682   | 5340 | 11.89 | train-other-500  | 3011 | 2435  | 21 - The Six Hungry Beasts | Crimson Fairy Book
8684   | 5386 | 7.93  | train-clean-360  | 3011 | 2435  | 23 - The Rogue and the Herdsman | Crimson Fairy Book
8685   | 5340 | 12.37 | train-other-500  | 3011 | 2435  | 24 - Eisenkopf | Crimson Fairy Book
8686   | 6121 | 8.82  | train-other-500  | 3011 | 2435  | 25 - The Death of Abu Nowas and of his Wife | Crimson Fairy Book
8689   | 5810 | 13.52 | train-clean-360  | 3011 | 2435  | 28 - Shepherd Paul | Crimson Fairy Book
8888   | 3911 | 18.56 | train-other-500  | 3027 | 482   | Chapter 08 | Woodlanders
8890   | 3549 | 6.98  | train-clean-360  | 3027 | 482   | Chapter 10 | Woodlanders
8892   | 4344 | 7.37  | train-other-500  | 3027 | 482   | Chapter 12 | Woodlanders
8894   | 3845 | 6.42  | train-other-500  | 3027 | 482   | Chapter 14 | Woodlanders
8895   | 4019 | 11.20 | train-other-500  | 3027 | 482   | Chapter 15 | Woodlanders
8899   | 4019 | 16.11 | train-other-500  | 3027 | 482   | Chapter 19 | Woodlanders
8904   | 4492 | 15.72 | train-other-500  | 3027 | 482   | Chapter 24 | Woodlanders
8907   | 4492 | 14.39 | train-other-500  | 3027 | 482   | Chapter 27 | Woodlanders
8912   | 2149 | 10.44 | train-clean-360  | 3027 | 482   | Chapter 32 | Woodlanders
8924   | 3845 | 7.92  | train-other-500  | 3027 | 482   | Chapter 44 | Woodlanders
8927   | 4236 | 16.01 | train-clean-360  | 3027 | 482   | Chapter 47 | Woodlanders
9006   | 2902 | 5.37  | dev-clean        | 3044 | 6308  | Preface (3648 words) | Hypatia
9008   | 2902 | 2.72  | dev-clean        | 3044 | 6308  | Ch 02: The Dying World, pt 1 (3605 words) | Hypatia
9010   | 4044 | 23.50 | train-clean-360  | 3044 | 6308  | Ch 03: The Goths (4851 words) | Hypatia
9014   | 6121 | 21.28 | train-other-500  | 3044 | 6308  | Ch 05: A Day in Alexandria, pt 2 (4862 words) | Hypatia
